sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
110,penultimate,0,3.9831655025482178,0.8684550523757935,1.7323452234268188,4.00744104385376,1.7323452234268188,4.00744104385376,1.5495678186416626
111,penultimate,0,3.994642972946167,0.8464564085006714,1.9788217544555664,4.312604904174805,1.9788217544555664,4.312604904174805,2.005467176437378
112,penultimate,0,3.824204206466675,0.878875732421875,2.5185210704803467,4.136969089508057,2.5185210704803467,4.136969089508057,1.9941210746765137
113,penultimate,0,3.712827444076538,0.7898271083831787,4.0527191162109375,5.013085842132568,4.0527191162109375,5.013085842132568,3.7032487392425537
114,penultimate,0,4.08583927154541,0.8271340131759644,2.8012776374816895,4.449059009552002,2.8012776374816895,4.449059009552002,2.640289068222046
115,penultimate,0,3.525822401046753,0.9197127223014832,1.6116989850997925,4.361649990081787,1.6116989850997925,4.361649990081787,1.6313542127609253
116,penultimate,0,3.344423294067383,0.9391161799430847,3.002659320831299,5.324817657470703,3.002659320831299,5.324817657470703,3.006781816482544
117,penultimate,0,4.11181116104126,0.8544813394546509,1.5566068887710571,4.232938766479492,1.5566068887710571,4.232938766479492,1.252170443534851
118,penultimate,0,4.163298606872559,0.8506287336349487,1.9036486148834229,4.209779262542725,1.9036486148834229,4.209779262542725,1.3575695753097534
119,penultimate,0,3.194692611694336,0.8862338662147522,1.6471507549285889,3.9528894424438477,1.6471507549285889,3.9528894424438477,1.788574457168579
120,penultimate,0,3.6111929416656494,0.891908586025238,1.575543999671936,3.9895222187042236,1.575543999671936,3.9895222187042236,1.5282742977142334
121,penultimate,0,3.986356258392334,0.920628011226654,1.7415270805358887,4.892602920532227,1.7415270805358887,4.892602920532227,2.1839232444763184
122,penultimate,0,3.4362218379974365,0.9140973687171936,1.2476940155029297,3.8766250610351562,1.2476940155029297,3.8766250610351562,1.250658631324768
123,penultimate,0,3.9071218967437744,0.903292715549469,1.8600904941558838,4.683186054229736,1.8600904941558838,4.683186054229736,1.6375281810760498
124,penultimate,0,3.997582197189331,0.8547573089599609,1.7644330263137817,4.008425235748291,1.7644330263137817,4.008425235748291,1.836257815361023
125,penultimate,0,3.3585052490234375,0.9131360650062561,1.209517002105713,3.986872673034668,1.209517002105713,3.986872673034668,1.4161291122436523
126,penultimate,0,4.026785373687744,0.876872718334198,1.7121167182922363,3.7574195861816406,1.7121167182922363,3.7574195861816406,1.443454384803772
127,penultimate,0,3.1273648738861084,0.917333722114563,1.9437137842178345,3.7919716835021973,1.9437137842178345,3.7919716835021973,1.9797935485839844
