sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
44,layer3,0,294.732666015625,0.6099854111671448,181.2730255126953,262.9880676269531,181.2730255126953,262.9880676269531,178.55154418945312
45,layer3,0,268.28448486328125,0.6659831404685974,188.3653564453125,253.29058837890625,188.3653564453125,253.29058837890625,189.12954711914062
46,layer3,0,214.44203186035156,0.7598987221717834,175.52340698242188,225.5694580078125,175.52340698242188,225.5694580078125,176.43679809570312
47,layer3,0,238.15713500976562,0.717036247253418,181.12313842773438,233.2696533203125,181.12313842773438,233.2696533203125,181.93174743652344
48,layer3,0,283.64593505859375,0.632770299911499,193.18775939941406,254.97225952148438,193.18775939941406,254.97225952148438,195.1099395751953
49,layer3,0,244.2821044921875,0.7168583869934082,200.6689453125,250.23585510253906,200.6689453125,250.23585510253906,199.1319580078125
50,layer3,0,261.2223815917969,0.6834385991096497,195.55665588378906,248.34146118164062,195.55665588378906,248.34146118164062,196.8411102294922
51,layer3,0,245.66238403320312,0.7165124416351318,199.75364685058594,245.60476684570312,199.75364685058594,245.60476684570312,203.75167846679688
52,layer3,0,250.9193115234375,0.724835991859436,207.54537963867188,260.3929138183594,207.54537963867188,260.3929138183594,210.46217346191406
53,layer3,0,240.12220764160156,0.7168095111846924,179.02395629882812,235.889404296875,179.02395629882812,235.889404296875,177.60867309570312
54,layer3,0,259.3323059082031,0.6802920699119568,193.28524780273438,247.50717163085938,193.28524780273438,247.50717163085938,195.44805908203125
55,layer3,0,240.86447143554688,0.715236485004425,178.86080932617188,238.02212524414062,178.86080932617188,238.02212524414062,179.1078643798828
56,layer3,0,245.9341583251953,0.6905936598777771,183.05369567871094,231.6595001220703,183.05369567871094,231.6595001220703,185.9691162109375
57,layer3,0,251.5811767578125,0.6965411901473999,183.94613647460938,242.99359130859375,183.94613647460938,242.99359130859375,184.62704467773438
58,layer3,0,272.984130859375,0.6547427177429199,194.98321533203125,251.0589599609375,194.98321533203125,251.0589599609375,194.66197204589844
59,layer3,0,240.73423767089844,0.7072187662124634,176.60391235351562,231.4599151611328,176.60391235351562,231.4599151611328,175.9472198486328
60,layer3,0,258.699951171875,0.6901817321777344,186.91812133789062,252.3736114501953,186.91812133789062,252.3736114501953,181.86378479003906
61,layer3,0,275.5794677734375,0.651422381401062,196.6185302734375,253.24520874023438,196.6185302734375,253.24520874023438,197.99623107910156
62,layer3,0,239.79568481445312,0.7114267349243164,188.02374267578125,242.96791076660156,188.02374267578125,242.96791076660156,187.06552124023438
63,layer3,0,278.5679626464844,0.6424233317375183,185.36793518066406,253.7312774658203,185.36793518066406,253.7312774658203,185.015869140625
64,layer3,0,274.3584899902344,0.6283217072486877,174.00479125976562,241.9095001220703,174.00479125976562,241.9095001220703,173.76113891601562
65,layer3,0,253.1119842529297,0.6893661618232727,188.6126708984375,242.68980407714844,188.6126708984375,242.68980407714844,189.35447692871094
66,layer3,0,230.5580291748047,0.7173466682434082,176.7524871826172,232.20294189453125,176.7524871826172,232.20294189453125,174.04417419433594
67,layer3,0,278.1070556640625,0.6565022468566895,196.2271270751953,261.12841796875,196.2271270751953,261.12841796875,197.1212921142578
68,layer3,0,250.95167541503906,0.7003023624420166,195.10394287109375,245.57595825195312,195.10394287109375,245.57595825195312,193.9171142578125
69,layer3,0,256.28790283203125,0.6695683002471924,161.7320098876953,241.01292419433594,161.7320098876953,241.01292419433594,158.73805236816406
70,layer3,0,226.6332550048828,0.7368257641792297,180.09597778320312,225.8515167236328,180.09597778320312,225.8515167236328,185.34963989257812
71,layer3,0,256.1600341796875,0.7003970146179199,193.9221649169922,252.09808349609375,193.9221649169922,252.09808349609375,192.53530883789062
72,layer3,0,251.0255584716797,0.6907852292060852,182.13351440429688,238.61300659179688,182.13351440429688,238.61300659179688,185.26722717285156
73,layer3,0,266.5087585449219,0.6718937158584595,186.95956420898438,248.22671508789062,186.95956420898438,248.22671508789062,187.3354949951172
74,layer3,0,236.15023803710938,0.7284818291664124,189.2570037841797,237.2743377685547,189.2570037841797,237.2743377685547,191.41943359375
75,layer3,0,216.22007751464844,0.750210165977478,172.6700897216797,227.51779174804688,172.6700897216797,227.51779174804688,173.2171630859375
76,layer3,0,250.87435913085938,0.6997374892234802,183.8448028564453,245.57034301757812,183.8448028564453,245.57034301757812,184.03836059570312
77,layer3,0,274.4764709472656,0.6381826400756836,189.04249572753906,243.99159240722656,189.04249572753906,243.99159240722656,188.60206604003906
