sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
102,penultimate,0,5.291224956512451,0.22273604571819305,4.896249771118164,4.944234848022461,4.896249771118164,4.944234848022461,2.3006432056427
103,penultimate,0,4.975668430328369,0.21644210815429688,4.796204090118408,4.538628578186035,4.796204090118408,4.538628578186035,3.041184902191162
104,penultimate,0,4.3136115074157715,0.3342510461807251,4.110524654388428,4.438860893249512,4.110524654388428,4.438860893249512,1.2835153341293335
105,penultimate,0,5.215268135070801,0.17150087654590607,4.970155239105225,4.554001808166504,4.970155239105225,4.554001808166504,1.2251980304718018
106,penultimate,0,5.291383743286133,0.22787395119667053,4.9693989753723145,4.8612961769104,4.9693989753723145,4.8612961769104,2.1869847774505615
107,penultimate,0,4.2909698486328125,0.31601688265800476,4.5923285484313965,4.141887187957764,4.5923285484313965,4.141887187957764,0.7374275326728821
108,penultimate,0,6.127121448516846,0.12863819301128387,4.964236736297607,5.391810894012451,4.964236736297607,5.391810894012451,2.1774449348449707
109,penultimate,0,5.752000331878662,0.15832887589931488,4.96799373626709,5.268787384033203,4.96799373626709,5.268787384033203,1.5792853832244873
110,penultimate,0,4.791230201721191,0.34093305468559265,4.317356109619141,4.225946426391602,4.317356109619141,4.225946426391602,1.7859008312225342
111,penultimate,0,6.102373123168945,0.12992513179779053,4.98779296875,5.674076080322266,4.98779296875,5.674076080322266,2.0781478881835938
112,penultimate,0,5.935638904571533,0.136565163731575,4.968265533447266,5.437344551086426,4.968265533447266,5.437344551086426,2.438512086868286
113,penultimate,0,0.37952396273612976,0.9990010261535645,5.405460357666016,5.649515151977539,5.405460357666016,5.649515151977539,4.005087852478027
114,penultimate,0,5.063138484954834,0.25111785531044006,4.609859943389893,5.038881301879883,4.609859943389893,5.038881301879883,3.0711164474487305
115,penultimate,0,4.357637882232666,0.5077630281448364,3.6168885231018066,4.8355393409729,3.6168885231018066,4.8355393409729,1.877923607826233
116,penultimate,0,6.020750522613525,0.14796917140483856,4.967957019805908,5.234025478363037,4.967957019805908,5.234025478363037,1.720894455909729
117,penultimate,0,5.899712085723877,0.12580081820487976,4.963442802429199,5.35541296005249,4.963442802429199,5.35541296005249,1.3692997694015503
118,penultimate,0,4.924957752227783,0.17091858386993408,4.976925849914551,4.376747131347656,4.976925849914551,4.376747131347656,2.0371384620666504
119,penultimate,0,5.389577865600586,0.1508083939552307,4.9692912101745605,4.983372211456299,4.9692912101745605,4.983372211456299,1.3392205238342285
120,penultimate,0,5.011475563049316,0.15793374180793762,4.967957019805908,4.44075870513916,4.967957019805908,4.44075870513916,1.10276460647583
121,penultimate,0,4.742352485656738,0.22036345303058624,4.9558634757995605,4.171769142150879,4.9558634757995605,4.171769142150879,2.2322909832000732
122,penultimate,0,5.286330223083496,0.18739527463912964,4.940296649932861,4.995495319366455,4.940296649932861,4.995495319366455,2.2094168663024902
123,penultimate,0,5.6777825355529785,0.18829283118247986,4.986993789672852,5.116369247436523,4.986993789672852,5.116369247436523,1.7887325286865234
124,penultimate,0,5.045313835144043,0.21182602643966675,4.969406604766846,4.172999858856201,4.969406604766846,4.172999858856201,1.617197871208191
125,penultimate,0,4.841832637786865,0.2042420208454132,4.972583770751953,4.135648250579834,4.972583770751953,4.135648250579834,1.2206528186798096
126,penultimate,0,5.193242073059082,0.2284337431192398,4.796537399291992,4.39536714553833,4.796537399291992,4.39536714553833,1.5002624988555908
127,penultimate,0,5.212639808654785,0.25913017988204956,4.523796558380127,4.906888484954834,4.523796558380127,4.906888484954834,1.7281664609909058
